Type,Gender,Breed1,Color1,Color2,State,Age,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,VideoAmt,PhotoAmt,is_adopted
Cat,Mixed,Domestic Short Hair,Black,Gray,Pahang,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,4.0,1
Cat,Female,Domestic Short Hair,Black,Golden,Selangor,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,1
Dog,Female,Mixed Breed,Black,Brown,Selangor,12.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1
Cat,Mixed,Domestic Long Hair,Black,Golden,Selangor,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,1
Dog,Female,Mixed Breed,Black,Brown,Kuala Lumpur,14.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,200.0,0.0,5.0,1
Cat,Female,Domestic Medium Hair,Black,Gray,Kuala Lumpur,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,1
Cat,Mixed,Domestic Short Hair,Black,Gray,Selangor,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,3.0,1
Cat,Male,Domestic Medium Hair,Yellow,White,Kuala Lumpur,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,1
Cat,Male,Domestic Medium Hair,Black,NoColor,Selangor,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1
Cat,Male,Domestic Medium Hair,Yellow,White,Selangor,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,1
Dog,Male,Mixed Breed,Brown,White,Selangor,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1
Cat,Female,Domestic Short Hair,Black,White,Kuala Lumpur,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1
Dog,Female,Spitz,Black,NoColor,Kuala Lumpur,60.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1
Dog,Male,Mixed Breed,Black,Brown,Selangor,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1
Dog,Female,Shih Tzu,Black,Gray,Pahang,36.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,0
Dog,Female,Mixed Breed,Brown,NoColor,Selangor,36.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0
Cat,Male,Domestic Medium Hair,Yellow,White,Selangor,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,6.0,1
Cat,Female,Abyssinian,Brown,Golden,Kuala Lumpur,18.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1
Dog,Female,Mixed Breed,Brown,NoColor,Kuala Lumpur,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,1
Dog,Male,Mixed Breed,Black,Brown,Selangor,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
Cat,Male,Domestic Short Hair,Cream,White,Selangor,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0
Cat,Mixed,Domestic Short Hair,Black,Brown,Selangor,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,100.0,0.0,24.0,0
Dog,Mixed,Mixed Breed,Black,Brown,Selangor,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,1
Dog,Male,Mixed Breed,Brown,Cream,Pulau Pinang,2.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,3.0,0
Cat,Male,Tabby,Black,Brown,Kuala Lumpur,24.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,0
Cat,Male,British Shorthair,Black,White,Kedah,5.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1
Cat,Mixed,Domestic Short Hair,Black,Brown,Selangor,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,5.0,0
Cat,Female,Domestic Long Hair,Brown,Gray,Kedah,24.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,0.0,0.0,2.0,1
Dog,Female,Shih Tzu,Brown,White,Selangor,36.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,200.0,0.0,2.0,1
Dog,Mixed,Mixed Breed,Black,Brown,Selangor,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,0.0,7.0,1
Dog,Male,Mixed Breed,Black,Brown,Perak,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
Cat,Male,Domestic Short Hair,Black,White,Kuala Lumpur,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,6.0,1
Dog,Male,Mixed Breed,Brown,Cream,Selangor,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,0
Dog,Female,Mixed Breed,Black,White,Selangor,36.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0
Dog,Female,Mixed Breed,White,NoColor,Kuala Lumpur,12.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,0
Cat,Male,Domestic Short Hair,Black,Yellow,Kuala Lumpur,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,0
Cat,Male,Domestic Short Hair,Brown,Cream,Selangor,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,4.0,1
Dog,Female,Labrador Retriever,Black,Cream,Selangor,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1
Dog,Female,Doberman Pinscher,Black,Brown,Selangor,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,1
Cat,Female,Domestic Medium Hair,Black,Gray,Kuala Lumpur,36.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,1
Cat,Male,Domestic Short Hair,Brown,White,Selangor,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,10.0,1
Dog,Male,Mixed Breed,Brown,White,Selangor,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,1
Dog,Male,Mixed Breed,Brown,NoColor,Selangor,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,0
Dog,Male,Mixed Breed,Yellow,NoColor,Negeri Sembilan,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,0.0,2.0,0
Cat,Mixed,Domestic Short Hair,Yellow,Gray,Kuala Lumpur,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0
Dog,Female,Pekingese,Gray,White,Selangor,120.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,5.0,1
Dog,Male,Chow Chow,Brown,Golden,Selangor,12.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1
Dog,Mixed,Mixed Breed,Brown,Cream,Selangor,1.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,0.0,0.0,1.0,0
Dog,Male,Mixed Breed,Brown,NoColor,Selangor,49.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0
Cat,Female,Domestic Short Hair,Yellow,NoColor,Selangor,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1
Dog,Male,Mixed Breed,Brown,NoColor,Johor,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,1
Cat,Male,Domestic Short Hair,Brown,White,Negeri Sembilan,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0
Cat,Male,Domestic Short Hair,Brown,Cream,Kuala Lumpur,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1
Cat,Mixed,Domestic Short Hair,Yellow,Gray,Selangor,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,0.0,0.0,3.0,0
Dog,Female,Mixed Breed,Golden,NoColor,Kuala Lumpur,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1
Dog,Female,Mixed Breed,Cream,White,Selangor,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,6.0,1
Cat,Male,Domestic Short Hair,Black,White,Pulau Pinang,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,1
Cat,Female,Domestic Short Hair,Black,Yellow,Selangor,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,20.0,1.0,4.0,0
Cat,Female,Domestic Short Hair,Black,White,Kuala Lumpur,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0
Dog,Mixed,Mixed Breed,Black,Brown,Selangor,1.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,0.0,0.0,1.0,1
Dog,Male,Mixed Breed,Black,Brown,Pulau Pinang,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,60.0,0.0,3.0,1
Cat,Male,Domestic Short Hair,Black,NoColor,Kuala Lumpur,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1
Cat,Female,Domestic Short Hair,Brown,White,Selangor,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0
Cat,Female,Domestic Short Hair,Black,Brown,Selangor,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0
Dog,Male,Belgian Shepherd Malinois,Black,Brown,Selangor,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1
Dog,Female,Mixed Breed,Brown,White,Selangor,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1
Dog,Male,Mixed Breed,Brown,NoColor,Melaka,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,1
Dog,Male,Mixed Breed,Black,Golden,Selangor,12.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,11.0,1
Cat,Female,Domestic Short Hair,Black,Brown,Selangor,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,13.0,1
Dog,Female,Mixed Breed,Brown,White,Selangor,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1
Dog,Female,Mixed Breed,White,NoColor,Selangor,17.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,0.0,2.0,1
Dog,Female,Mixed Breed,Brown,NoColor,Kuala Lumpur,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,1
Cat,Mixed,Domestic Short Hair,Black,White,Selangor,5.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,5.0,0
Dog,Female,Mixed Breed,Black,White,Pulau Pinang,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,20.0,0.0,1.0,1
Dog,Female,Mixed Breed,Black,White,Kuala Lumpur,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1
Cat,Male,Domestic Medium Hair,White,NoColor,Kuala Lumpur,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1
Dog,Female,German Shepherd Dog,Black,Brown,Selangor,5.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,1
Cat,Male,Tabby,Black,Brown,Selangor,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,1
Dog,Female,Mixed Breed,Brown,NoColor,Selangor,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,0
Cat,Male,Domestic Long Hair,Black,White,Pulau Pinang,5.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,10.0,0.0,4.0,0
Dog,Female,Hound,Black,Brown,Selangor,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1
Cat,Male,Domestic Medium Hair,Black,Gray,Selangor,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,5.0,1
Cat,Female,Domestic Short Hair,Black,Yellow,Kuala Lumpur,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1
Cat,Mixed,Chartreux,Gray,NoColor,Selangor,5.0,2.0,2.0,2.0,3.0,3.0,1.0,5.0,0.0,0.0,0.0,0
Cat,Female,Domestic Short Hair,Black,Brown,Kuala Lumpur,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,8.0,1
Dog,Mixed,Mixed Breed,Black,Brown,Kuala Lumpur,1.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,5.0,1
Dog,Female,Mixed Breed,Brown,White,Pulau Pinang,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0
Dog,Female,Mixed Breed,Yellow,NoColor,Selangor,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0
Dog,Mixed,Golden Retriever,Black,Golden,Kuala Lumpur,24.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1
Cat,Female,Domestic Long Hair,Brown,Gray,Selangor,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,13.0,1
Dog,Male,Mixed Breed,Black,NoColor,Kuala Lumpur,6.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,1
Dog,Male,Mixed Breed,Black,Brown,Kuala Lumpur,120.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,0
Dog,Male,Mixed Breed,Brown,NoColor,Kedah,11.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0
Dog,Female,Mixed Breed,Black,Brown,Kuala Lumpur,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,1
Dog,Female,Golden Retriever,Cream,NoColor,Kuala Lumpur,72.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1
Dog,Male,Mixed Breed,Brown,NoColor,Selangor,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1
Dog,Mixed,Mixed Breed,Black,Brown,Kuala Lumpur,2.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,13.0,1
Cat,Male,Tabby,Black,Brown,Kuala Lumpur,48.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0
Cat,Female,Domestic Medium Hair,Black,Gray,Pulau Pinang,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1
Dog,Mixed,Mixed Breed,Brown,Cream,Selangor,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,1
Cat,Mixed,Persian,Brown,White,Kuala Lumpur,7.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,250.0,0.0,16.0,1
Cat,Male,Domestic Medium Hair,Golden,White,Selangor,12.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,1
Dog,Male,Mixed Breed,Brown,NoColor,Selangor,36.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,0
Cat,Male,Domestic Short Hair,Black,White,Kuala Lumpur,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,1
Dog,Female,Husky,Brown,White,Selangor,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,50.0,0.0,2.0,1
Cat,Mixed,Domestic Medium Hair,Yellow,Gray,Kuala Lumpur,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,5.0,0
Dog,Male,Mixed Breed,Brown,Yellow,Pulau Pinang,12.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0
Dog,Female,Mixed Breed,Black,Brown,Kuala Lumpur,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,200.0,0.0,1.0,0
Cat,Female,Domestic Long Hair,Black,Yellow,Kuala Lumpur,31.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1
Cat,Female,Domestic Short Hair,Gray,NoColor,Selangor,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,7.0,1
Dog,Female,Mixed Breed,Brown,NoColor,Selangor,12.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0
Dog,Male,Mixed Breed,Brown,NoColor,Selangor,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,0
Cat,Female,Domestic Short Hair,Cream,Gray,Selangor,4.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,50.0,0.0,1.0,0
Dog,Mixed,Mixed Breed,Black,Brown,Selangor,1.0,2.0,1.0,2.0,2.0,2.0,1.0,9.0,0.0,0.0,15.0,1
Dog,Female,Mixed Breed,Brown,NoColor,Kuala Lumpur,24.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0
Dog,Female,Mixed Breed,Brown,NoColor,Selangor,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1
Dog,Female,Mixed Breed,Brown,Gray,Selangor,3.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,4.0,1
Dog,Female,Mixed Breed,Black,Brown,Selangor,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,150.0,0.0,1.0,0
Dog,Female,Mixed Breed,Brown,NoColor,Kuala Lumpur,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1
Dog,Female,Mixed Breed,Black,White,Kuala Lumpur,0.0,2.0,2.0,3.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1
Cat,Male,Persian,White,NoColor,Johor,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,88.0,0.0,2.0,1
Dog,Female,Mixed Breed,Brown,NoColor,Kuala Lumpur,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1
Dog,Male,Shih Tzu,Brown,Cream,Selangor,36.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,4.0,1
Dog,Female,Golden Retriever,Golden,NoColor,Kuala Lumpur,24.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,400.0,0.0,24.0,1
Dog,Male,Mixed Breed,Brown,Cream,Selangor,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,1
Dog,Female,Mixed Breed,Black,White,Kuala Lumpur,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1
Dog,Female,Mixed Breed,Brown,NoColor,Pulau Pinang,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,20.0,0.0,1.0,1
Dog,Female,Mixed Breed,Black,Brown,Perak,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,50.0,1.0,11.0,1
Cat,Mixed,Domestic Long Hair,Black,Gray,Selangor,16.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,5.0,1
Dog,Male,Mixed Breed,White,NoColor,Selangor,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1
Dog,Female,Mixed Breed,Black,Brown,Kuala Lumpur,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,6.0,0
Dog,Female,Mixed Breed,Brown,Cream,Kuala Lumpur,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,1
Cat,Female,Domestic Medium Hair,Golden,Cream,Selangor,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1
Dog,Mixed,Mixed Breed,Black,Brown,Pulau Pinang,1.0,2.0,1.0,3.0,3.0,3.0,1.0,6.0,100.0,0.0,3.0,0
Cat,Mixed,Domestic Short Hair,Black,Cream,Kuala Lumpur,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,3.0,1
Dog,Female,Mixed Breed,Brown,NoColor,Selangor,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,1
Dog,Male,Mixed Breed,Black,NoColor,Selangor,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1
Dog,Female,Mixed Breed,Cream,White,Selangor,10.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,110.0,0.0,2.0,1
Cat,Male,Tabby,Cream,NoColor,Selangor,30.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1
Dog,Female,Retriever,Brown,White,Kuala Lumpur,9.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,0
Dog,Male,Mixed Breed,Brown,NoColor,Kuala Lumpur,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0
Dog,Mixed,Mixed Breed,Black,Brown,Selangor,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,5.0,0
Dog,Female,Mixed Breed,Brown,White,Selangor,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,4.0,0
Dog,Male,Mixed Breed,Brown,NoColor,Kuala Lumpur,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1
Dog,Female,Mixed Breed,Brown,NoColor,Selangor,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,50.0,0.0,5.0,1
Dog,Female,Mixed Breed,Brown,NoColor,Pulau Pinang,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,20.0,0.0,1.0,1
Dog,Female,Pug,Black,Cream,Selangor,53.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1
Dog,Female,Mixed Breed,Brown,NoColor,Negeri Sembilan,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,6.0,1
Cat,Male,Siamese,Cream,Gray,Selangor,5.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,250.0,0.0,5.0,0
Cat,Male,Oriental Short Hair,Brown,White,Selangor,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1
Dog,Female,Golden Retriever,Brown,NoColor,Kuala Lumpur,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1
Cat,Female,Persian,Yellow,NoColor,Selangor,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,750.0,0.0,3.0,1
Dog,Male,Spitz,Cream,White,Selangor,36.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,0
Cat,Female,Domestic Short Hair,Black,NoColor,Selangor,10.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0
Cat,Male,Domestic Short Hair,Yellow,NoColor,Selangor,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,18.0,1
Dog,Male,Mixed Breed,Black,NoColor,Selangor,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,80.0,0.0,9.0,1
Dog,Female,Mixed Breed,Cream,NoColor,Selangor,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0
Dog,Female,Mixed Breed,Black,Brown,Selangor,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,10.0,1
Cat,Mixed,Domestic Short Hair,Golden,Gray,Selangor,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,6.0,1
Cat,Male,Domestic Long Hair,Cream,NoColor,Kuala Lumpur,14.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,0
Cat,Female,Siamese,Brown,Cream,Perak,14.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,1
Dog,Male,Mixed Breed,Brown,Cream,Kuala Lumpur,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0
Dog,Mixed,Mixed Breed,Black,Cream,Selangor,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,4.0,0
Cat,Male,Domestic Short Hair,Gray,NoColor,Selangor,72.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1
Cat,Female,Calico,Black,Yellow,Kedah,6.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,3.0,0
Cat,Female,Domestic Short Hair,Black,Golden,Negeri Sembilan,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,1
Cat,Female,Domestic Short Hair,Brown,NoColor,Kuala Lumpur,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1
Cat,Male,Domestic Short Hair,Black,White,Kuala Lumpur,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,0
Cat,Female,Domestic Short Hair,Black,Gray,Kuala Lumpur,10.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,50.0,0.0,1.0,0
Dog,Male,Mixed Breed,Black,White,Kuala Lumpur,42.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1
Cat,Female,Domestic Short Hair,Golden,Gray,Pulau Pinang,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,3.0,1
Cat,Mixed,Domestic Medium Hair,Black,Yellow,Kuala Lumpur,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,1.0,1
Cat,Mixed,Domestic Short Hair,Golden,Gray,Selangor,1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,0.0,0.0,4.0,1
Cat,Mixed,Domestic Short Hair,Black,Brown,Selangor,4.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,3.0,6.0,1
Dog,Male,Mixed Breed,Brown,White,Kuala Lumpur,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,1
Dog,Female,Mixed Breed,Brown,NoColor,Selangor,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1
Cat,Female,Siamese,Brown,Cream,Kuala Lumpur,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,1
Dog,Female,Mixed Breed,Brown,Golden,Selangor,12.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,0
Cat,Female,Domestic Short Hair,Black,White,Kuala Lumpur,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1
Cat,Male,Domestic Short Hair,Black,White,Kedah,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,9.0,1
Dog,Female,Poodle,Cream,NoColor,Selangor,36.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1
Dog,Female,Mixed Breed,Black,White,Selangor,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0
